蜘蛛侠：英雄归来/蜘蛛侠：强势回归(港)/蜘蛛人：返校日(台)/蜘蛛侠：回家/蜘蛛侠：归乡/蜘蛛侠：新复仇者,Spider-Man: Homecoming,美国,"7.4/10 from 190,976 users",彼得帕克（汤姆&middot;赫兰德 Tom Holland 饰）在内战后受到了钢铁侠托尼斯塔克（小罗伯特&middot;唐尼 Robert Downey Jr. 饰）的赏识，表面上，彼得进入托尼的公司成为了一名实习生，实际上，他和复仇者联盟的成员们一起接受了各种各样的训练。托尼虽然欣赏彼得的勇敢和正直，却并不认为他目前已经拥有加入复联的实力，他派出了特工哈皮（乔恩&middot;费儒 Jon Favreau 饰）暗中观察，这让十分想证明自己的彼得感到万分焦躁。 <br /><br />　　在对付两个银行劫匪的过程中，彼得发现劫匪们使用的是一种前所未见的新型武器，他孤身一人深入敌后顺藤摸瓜找到了幕后主使秃鹰（迈克尔&middot;基顿 Michael Keaton 饰），让他彼得没有想到的是，秃鹰竟然是他爱慕的女生利兹（劳拉&middot;海瑞尔 Laura Harrier 饰）的父亲。 <br /><br />◎获奖情况 <br /><br />　　第4届豆瓣电影年度榜单 (2017) <br />　　评分最高的科幻/动作片(提名) <br />　　9月最受关注电影(提名) ,ftp://ygdy8:ygdy8@yg45.dydytt.net:8175/阳光电影www.ygdy8.com.蜘蛛侠：英雄归来.BD.720p.国英双语双字.mkv
通勤营救/疾速救援(台)/追命列车(港),The Commuter,美国/英国,"6.7/10 from 1,029 users",影片将故事设定在一列通勤列车上，一位十年如一日乘坐列车上下班的商界人士麦考利（连姆&middot;尼森 饰），偶遇一位主动搭讪的&ldquo;神秘乘客&rdquo;乔安娜（维拉&middot;法米加 饰）。乔安娜为麦考利提供了一个极具诱惑性的任务&mdash;&mdash;找出车上的一位乘客，即可获得一笔巨额现金作为回报。但在寻找的过程中，麦考利逐渐发现自己卷入到一场致命的危险处境中。 <br /><br />　　他是否能够从这辆&ldquo;恐怖列车&rdquo;中成功逃脱，背后又隐藏着怎样的惊天阴谋。随着列车不断加速，真相逐一揭开&hellip;&hellip; ,ftp://ygdy8:ygdy8@yg45.dydytt.net:8174/阳光电影www.ygdy8.com.通勤营救.BD.720p.中英双字幕.mkv
血观音/修罗花,"The Bold, the Corrupt, and the Beautiful",中国台湾,"7.5/10 from 2,098 users",《血观音》描述在女人组成的棠府里，住着3位不同世代但一样懂人心的女性，由棠夫人（惠英红饰）主持大局，穿梭权贵间，靠着高超手腕与柔软身段，在复杂的政商关系中生存取利；个性如刺猬般的大女儿棠宁（吴可熙饰）为求母亲肯定，勉力配合；乖巧的小女儿棠真（文淇饰）多半静静观察，唯母命是从。直到某天，棠家亲密友人惨遭灭门事件爆发，三人各自被牵扯其中，一向以大局为重的棠夫人，为了守护一切，费尽心机，却让三人走向不同的命运。 <br /><br />◎获奖情况 <br /><br />　　第54届台北金马影展 (2017) <br />　　金马奖 最佳剧情片 <br />　　金马奖 最佳导演(提名) 杨雅喆 <br />　　金马奖 最佳女主角 惠英红 <br />　　金马奖 最佳女配角 文淇 <br />　　金马奖 最佳原著剧本(提名) 杨雅喆 <br />　　金马奖 最佳美术设计(提名) 蔡珮玲 <br />　　金马奖 最佳造型设计(提名) 王佳惠 <br /><br />　　第37届香港电影金像奖 (2018) <br />　　最佳两岸华语电影(提名) <br /><br />　　第4届豆瓣电影年度榜单 (2017) <br />　　年度华语独立佳作(提名) ,ftp://ygdy8:ygdy8@yg45.dydytt.net:8173/阳光电影www.ygdy8.com.血观音.BD.720p.国语中字.mkv
Monster Hunt 2,捉妖记2,中国/中国香港,"5.2/10 from 105,215 users",上一集与胡巴分别后，天荫（井柏然 饰）带着小岚（白百何 饰）踏上寻父之路，在义薄云天的天师堂堂主云大哥（杨祐宁 饰）的帮助下，二人得知天荫父亲宋戴天的护妖轨迹；而重回永宁村的胡巴再度被妖王追杀，颠沛流离逃亡时结识大赌徒屠四谷（梁朝伟 饰）和一只妖怪，三人一起过着相依为命的生活，但又因屠四谷欠下的巨额赌债横生诸多波折。与此同时 ，江湖盛传小妖王胡巴的重金悬赏令，妖界大军、天师精英、绿林草莽闻风而动，多方势力为抢夺胡巴在清水镇掀起腥风血雨。千钧一发之际，念子心切的天荫和小岚通过天师堂找到胡巴并一起逃离险境。岂料，一场更大的惊天阴谋尾随而至，伺机而动&hellip;&hellip; <br /><br />◎获奖情况 <br /><br />　　第4届豆瓣电影年度榜单 (2017) <br />　　最值得期待的华语电影 ,ftp://ygdy8:ygdy8@yg45.dydytt.net:7172/阳光电影www.ygdy8.com.捉妖记2.HD.720p.国语中字.mkv
与神同行/与神一起/与神同在/和神一起/与神同行：罪与罚,Along With the Gods: The Two Worlds / Along With God,韩国,"7.7/10 from 58,128 users",阴间有法，所有亡者在死后的49天内都要经过七次审判&mdash;&mdash;分别在杀人狱、懒惰狱、欺骗狱、不义狱、背叛狱、暴力狱、天伦狱中进行，只有通过了七次审判宣告无罪的亡者，才有获得新生的机会。 <br /><br />　　消防员金子洪在一场火灾当中为了救一名女孩而不幸牺牲。地狱使者解怨脉和德春出现在了金子洪的面前。尽管金子洪无法相信自己的死亡，却被德春一脸严肃地告知自己既是亡者、又是贵人。在通往地狱的入口，金子洪遇到了在初军门等着自己的另一位使者江林。他掌管着解怨脉和德春两位使者，同时也将在子洪即将接受的七次审判中为子洪进行辩护。 <br /><br />　　原来倘若阎罗大王在1000年内令49位亡者得以往生，三位使者也可以重新投胎至凡间。他们相信第48位亡者&mdash;&mdash;19年来出现的这位贵人金子洪是可以顺利重获新生的。然而在各地狱里，金子洪的过去接二连三地出现，原来这位贵人也依然有&ldquo;不能说的秘密&rdquo;。 ,ftp://ygdy8:ygdy8@yg45.dydytt.net:8172/阳光电影www.ygdy8.com.与神同行.BD.720p.韩粤双语中字.mkv
华盛顿邮报/邮报：密战(台)/战云密报(港)/邮报,The Post,美国,"8.2/10 from 21,721 users",本片聚焦1971年五角大楼泄密事件。汤姆&middot;汉克斯扮演《华盛顿邮报》总编辑本&middot;布拉德利，梅姨扮演发行人凯瑟琳&middot;格雷厄姆。凯瑟琳&middot;格雷厄姆与本&middot;巴格迪坎要赶在《纽约时报》之前揭露一件历经四届美国总统任期、长达三十余年的庞大掩盖事件。这两个人必须消弭他们之间的差异，各自拿他们的事业、甚至人身自由冒险，让长久以来埋藏在黑暗深处的真相重见光明。 <br /><br />◎获奖情况 <br /><br />　　第90届奥斯卡金像奖 (2018) <br />　　最佳影片(提名) 史蒂文&middot;斯皮尔伯格/克里斯蒂&middot;麦克斯科&middot;克里格/艾米&middot;帕斯卡尔 <br />　　最佳女主角(提名) 梅丽尔&middot;斯特里普 <br /><br />　　第75届金球奖 (2018) <br />　　电影类 最佳剧情片(提名) <br />　　电影类 最佳导演(提名) 史蒂文&middot;斯皮尔伯格 <br />　　电影类 剧情片最佳男主角(提名) 汤姆&middot;汉克斯 <br />　　电影类 剧情片最佳女主角(提名) 梅丽尔&middot;斯特里普 <br />　　电影类 最佳编剧(提名) 乔希&middot;辛格/丽兹&middot;汉娜 <br />　　电影类 最佳原创配乐(提名) 约翰&middot;威廉姆斯 <br /><br />　　第29届美国制片人工会奖 (2018) <br />　　最佳电影制片人奖(提名) <br /><br />　　第68届美国剪辑工会奖 (2018) <br />　　剧情片最佳剪辑(提名) 迈克尔&middot;卡恩/莎拉&middot;布罗沙 <br /><br />　　第22届美国艺术指导工会奖 (2018) <br />　　电影奖 最佳历史电影艺术指导(提名) <br /><br />　　第89届美国国家评论协会奖 (2017) <br />　　最佳影片 史蒂文&middot;斯皮尔伯格 <br />　　最佳男主角 汤姆&middot;汉克斯 <br />　　最佳女主角 梅丽尔&middot;斯特里普 <br /><br />　　第23届美国评论家选择电影奖 (2018) <br />　　最佳影片(提名) <br />　　最佳导演(提名) 史蒂文&middot;斯皮尔伯格 <br />　　最佳男主角(提名) 汤姆&middot;汉克斯 <br />　　最佳女主角(提名) 梅丽尔&middot;斯特里普 <br />　　最佳群戏(提名) <br />　　最佳原创剧本(提名) 丽兹&middot;汉娜 <br />　　最佳剪辑(提名) <br />　　最佳配乐(提名) <br /><br />　　第18届美国电影学会奖 (2017) <br />　　年度佳片 <br /><br />　　第52届美国国家影评人协会奖 (2018) <br />　　最佳男配角(提名) 迈克尔&middot;斯图巴 <br /><br />　　第16届华盛顿影评人协会奖 (2017) <br />　　华盛顿特区最佳写照 <br /><br />　　第4届豆瓣电影年度榜单 (2017) <br />　　2017-2018北美颁奖季热门佳片(提名)&nbsp;,ftp://ygdy8:ygdy8@yg45.dydytt.net:3065/阳光电影www.ygdy8.com.华盛顿邮报.BD.720p.中英双字幕.mkv
12勇士/12猛汉(台)/12壮士(港)/骑兵团/马背上的战士,12 Strong,美国,7.1/10 from 414 users,本片根据真人真事改编，讲述2001年911事件后一支美国特种兵小分队被派往阿富汗山区执行任务。锤哥扮演&ldquo;绿色贝雷帽小队&rdquo;队长，他不得不离开自己的妻子Elsa去执 行任务，带着12人的小分队踏上了阿富汗征程，并说服了北方联盟将军来共同对付塔利班及基地组织。为配合阿富汗地形和攻敌战略，特种部队们驾着马匹化身骑兵队，在险恶的山区追击敌军，一连串生死交锋的激烈战争一触即发。 ,ftp://ygdy8:ygdy8@yg90.dydytt.net:8314/阳光电影www.ygdy8.com.12勇士.HD.720p.英语中字.mkv
A Better Tomorrow 2018,英雄本色2018/英雄本色4,中国/中国香港,"5.5/10 from 15,844 users",周凯（王凯 饰）参与走私，被身为缉毒警察的弟弟周超（马天宇 饰）逮捕入狱。三年后，周凯出狱，改过自新。曾经的手下阿仓（余皑磊 饰）已为毒贩头目，为获取周凯的海外客户资料，设计加害周凯。江湖中的好兄弟马柯（王大陆 饰）为了替周凯报仇，失去一条腿。自己的亲弟弟周超不相信哥哥周凯已金盆洗手，不断搜集证据，欲亲手逮捕周凯。最终，周凯与警方合作，逮捕了阿仓，两兄弟重归于好。 ,ftp://ygdy8:ygdy8@yg45.dydytt.net:8171/阳光电影www.ygdy8.com.英雄本色2018.BD.720p.国语中字.mkv
通勤营救/疾速救援(台)/追命列车(港),The Commuter,美国/英国,"6.7/10 from 1,029 users",影片将故事设定在一列通勤列车上，一位十年如一日乘坐列车上下班的商界人士麦考利（连姆&middot;尼森 饰），偶遇一位主动搭讪的&ldquo;神秘乘客&rdquo;乔安娜（维拉&middot;法米加 饰）。乔安娜为麦考利提供了一个极具诱惑性的任务&mdash;&mdash;找出车上的一位乘客，即可获得一笔巨额现金作为回报。但在寻找的过程中，麦考利逐渐发现自己卷入到一场致命的危险处境中。 <br /><br />　　他是否能够从这辆&ldquo;恐怖列车&rdquo;中成功逃脱，背后又隐藏着怎样的惊天阴谋。随着列车不断加速，真相逐一揭开...... ,ftp://ygdy8:ygdy8@yg45.dydytt.net:3062/阳光电影www.ygdy8.com.通勤营救.HD.720p.中英双字幕.mkv
魅影缝匠/霓裳魅影(港/台)/幽冥端绪/幽灵线条/一缕浮生/衣缕浮生/丝缕幻象,Phantom Thread,美国,"7.8/10 from 22,878 users",故事发生在二十世纪五十年代的伦敦，雷诺兹（丹尼尔&middot;戴-刘易斯 Daniel Day Lewis 饰）和妹妹西丽奥（莱丝利&middot;曼维尔 Lesley Manville 饰）一起经营着名为&ldquo;伍德科克之家&rdquo;的制衣所，在伦敦当时的上流社会之中，能够穿上雷诺兹亲手缝制的礼服是每一个王公显贵和明星名流的愿望。 <br /><br />　　一次偶然中，雷诺兹在餐馆里遇见了名为阿尔玛（薇姬&middot;克里普斯 Vicky Krieps 饰）的女服务生，两人一见钟情。雷诺兹将阿尔玛领入了五光十色的花花世界，但阿尔玛眼中却一直凝望着雷诺兹的身影。在生活中，雷诺兹是一个特别难缠和挑剔的怪人，朝夕相处之下，他和阿尔玛之间屡屡产生矛盾。眼看着雷诺兹的态度越来越冷淡，阿尔玛知道，自己必须采取行动，来捍卫她的爱情。 <br /><br />◎获奖情况 <br /><br />　　第90届奥斯卡金像奖 (2018) <br />　　最佳影片(提名) 梅根&middot;埃里森/乔安妮&middot;塞拉尔/保罗&middot;托马斯&middot;安德森/丹尼尔&middot;卢皮 <br />　　最佳导演(提名) 保罗&middot;托马斯&middot;安德森 <br />　　最佳男主角(提名) 丹尼尔&middot;戴-刘易斯 <br />　　最佳女配角(提名) 莱丝利&middot;曼维尔 <br />　　最佳服装设计 马克&middot;布里奇斯 <br />　　最佳原创配乐(提名) 强尼&middot;格林伍德 <br /><br />　　第75届金球奖 (2018) <br />　　电影类 剧情片最佳男主角(提名) 丹尼尔&middot;戴-刘易斯 <br />　　电影类 最佳原创配乐(提名) 强尼&middot;格林伍德 <br /><br />　　第71届英国电影学院奖 (2018) <br />　　电影奖 最佳男主角(提名) 丹尼尔&middot;戴-刘易斯 <br />　　电影奖 最佳女配角(提名) 莱丝利&middot;曼维尔 <br />　　电影奖 最佳服装设计 <br />　　电影奖 最佳原创音乐(提名) 强尼&middot;格林伍德 <br /><br />　　第83届纽约影评人协会奖 (2017) <br />　　最佳剧本 保罗&middot;托马斯&middot;安德森 <br /><br />　　第89届美国国家评论协会奖 (2017) <br />　　最佳原创剧本 保罗&middot;托马斯&middot;安德森 <br />　　年度佳片 <br /><br />　　第23届美国评论家选择电影奖 (2018) <br />　　最佳男主角(提名) 丹尼尔&middot;戴-刘易斯 <br />　　最佳配乐(提名) <br />　　最佳美术指导(提名) <br />　　最佳服装设计 <br /><br />　　第22届金卫星奖 (2018) <br />　　电影部门 最佳男主角(提名) 丹尼尔&middot;戴-刘易斯 <br />　　电影部门 最佳美术指导(提名) <br />　　电影部门 最佳服装设计(提名) 马克&middot;布里奇斯 <br /><br />　　第52届美国国家影评人协会奖 (2018) <br />　　最佳影片(提名) <br />　　最佳导演(提名) 保罗&middot;托马斯&middot;安德森 <br />　　最佳男主角(提名) 丹尼尔&middot;戴-刘易斯 <br />　　最佳女配角(提名) 莱丝利&middot;曼维尔 <br />　　最佳剧本(提名) 保罗&middot;托马斯&middot;安德森 <br /><br />　　第38届波士顿影评人协会奖 (2017) <br />　　最佳影片 <br />　　最佳导演 保罗&middot;托马斯&middot;安德森 <br />　　最佳音乐 强尼&middot;格林伍德 <br /><br />　　第43届洛杉矶影评人协会奖 (2017) <br />　　最佳配乐 强尼&middot;格林伍德 <br /><br />　　第4届豆瓣电影年度榜单 (2017) <br />　　2017-2018北美颁奖季热门佳片(提名) ,ftp://ygdy8:ygdy8@yg45.dydytt.net:7166/阳光电影www.ygdy8.com.魅影缝匠.BD.720p.中英双字幕.mkv
The Faces of My Gene,祖宗十九代,中国,"4.7/10 from 21,546 users",一个在现实中失意的青年作家小贝（岳云鹏 饰），在现实碰壁而低落的夜晚，经历穿越20世纪初拯救陷入帮派麻烦的祖先、清朝和参加科举考试的先祖共事、明朝与祖先共同御敌、晋朝和祖先一起救世济人、上古与女娲和夸父探讨生命的本源和意义的奇幻旅程。一路见证爱情、收获自信和担当，经历人性的转变而自我成长，奇幻之旅实则他的新书发布，这本书献给他未见过的母亲和祖辈们。 ,ftp://ygdy8:ygdy8@yg45.dydytt.net:6090/阳光电影www.ygdy8.com.祖宗十九代.HD.720p.国语中字.mkv
茉莉牌局/茉莉的牌局/决胜女王(台)/莫莉游戏(港),Molly's Game,美国/中国/加拿大,"7.2/10 from 6,814 users",著名编剧艾伦&middot;索金（Aaron Sorkin）即将转行做导演，而他导演的第一部电影是《茉莉的牌局》（Molly&rsquo;s Game），该片根据真人真事创作，讲述了&ldquo;扑克公主&rdquo;茉莉&middot;布鲁姆（Molly Bloom）的故事。 <br /><br />　　茉莉&middot;布鲁姆（Molly Bloom）年轻时专注滑雪，水平在世界上排在前列。然而在奥运会选拔中她不幸名落孙山，之后她决定在读法律学院之前给自己一年的假，于是就跑去洛杉矶当了女招待，结果迷上了开设赌局，凭借自己的聪明头脑，茉莉在八年间通过开设赌局赚了数百万美元。来她赌局的都是一些好莱坞巨星和富豪巨贾，包括本&middot;阿弗莱克、莱奥纳多&middot;迪卡普里奥等。 <br /><br />　　《茉莉的牌局》将根据茉莉&middot;布鲁姆本人2014年出版的回忆录改编，索尼公司将负责制作和发行。 <br /><br />◎获奖情况 <br /><br />　　第90届奥斯卡金像奖 (2018) <br />　　最佳改编剧本(提名) 艾伦&middot;索金 <br /><br />　　第75届金球奖 (2018) <br />　　电影类 剧情片最佳女主角(提名) 杰西卡&middot;查斯坦 <br />　　电影类 最佳编剧(提名) 艾伦&middot;索金 <br /><br />　　第71届英国电影学院奖 (2018) <br />　　电影奖 最佳改编剧本(提名) 艾伦&middot;索金 <br /><br />　　第70届美国导演工会奖 (2018) <br />　　最佳新人导演奖(提名) 艾伦&middot;索金 <br /><br />　　第70届美国编剧工会奖 (2018) <br />　　电影奖 最佳改编剧本(提名) 艾伦&middot;索金 <br /><br />　　第29届美国制片人工会奖 (2018) <br />　　最佳电影制片人奖(提名) <br /><br />　　第68届美国剪辑工会奖 (2018) <br />　　剧情片最佳剪辑(提名) 艾伦&middot;鲍姆嘉通/埃利奥特&middot;格雷厄姆/乔希&middot;谢弗 <br /><br />　　第23届美国评论家选择电影奖 (2018) <br />　　最佳女主角(提名) 杰西卡&middot;查斯坦 <br />　　最佳改编剧本(提名) 艾伦&middot;索金 <br /><br />　　第22届金卫星奖 (2018) <br />　　电影部门 最佳女主角(提名) 杰西卡&middot;查斯坦 <br />　　电影部门 最佳改编剧本(提名) 艾伦&middot;索金 ,ftp://ygdy8:ygdy8@yg72.dydytt.net:8181/阳光电影www.ygdy8.com.茉莉牌局.BD.720p.中英双字幕.mkv
X战警：天启/变种特攻：天启灭世战(港)/X战警：启示录,X-Men: Apocalypse,美国,"7.7/10 from 206,000 users",变种人天启（奥斯卡&middot;伊萨克 Oscar Isaac 饰）诞生于人类文明的最开端，被人类当做神一般敬仰膜拜，然而，这样的他，却遭到了他最蔑视的人类的背叛，被埋葬于废墟石砾之下，一晃眼就是数千年过去。 <br /><br />　　一场意外使得沉睡千年的天启从混沌中醒来，重返人间的他却发现曾经高贵的变种人，如今境遇十分糟糕。为了创造一个属于变种人的新世界，他找到了暴风女（亚历山德拉&middot;西普 Alexandra Shipp 饰）、灵蝶（奥立薇娅&middot;玛恩 Olivia Munn 饰），天使（本&middot;哈迪 Ben Hardy 饰），还有想要过平凡生活却依旧遭到人类驱逐的万磁王（迈克尔&middot;法斯宾德 Michael Fassbender 饰）组成了天启四骑士。在察觉到天启的动向后，X教授（詹姆斯&middot;麦卡沃伊 James McAvoy 饰）带领着魔形女（詹妮弗&middot;劳伦斯 Jennifer Lawrence 饰）、野兽（尼古拉斯&middot;霍尔特 Nicholas Hoult 饰）和凤凰（索菲&middot;特纳 Sophie Turner 饰）等人，发誓要粉碎天启的阴谋。 <br /><br />◎获奖情况 <br /><br />　　第15届美国视觉效果协会奖 (2017) <br />　　最佳电影视觉效果合成(提名) <br /><br />　　第3届豆瓣电影年度榜单 (2016) <br />　　评分最高的外语电影(提名) <br />　　最受关注的院线电影(提名) <br />　　评分最高的科幻/动作片(提名) <br />　　6月最受关注电影(提名) ,ftp://ygdy8:ygdy8@yg45.dydytt.net:4048/阳光电影www.ygdy8.com.X战警：天启.BD.720p.国英双语双字.mkv
破&middot;局/肇事者/走到尽头,Peace Breaker,中国,"6.3/10 from 31,301 users",这是高见翔警官生命中最艰难的一天：母亲去世，工作遇阻，还在奔丧时意外撞死了一个人。他本以为可以瞒天过海，没想到一个惊天阴谋在前方等待，令他身陷迷局&hellip;&hellip; ,ftp://ygdy8:ygdy8@yg45.dydytt.net:3056/阳光电影www.ygdy8.com.破·局.BD.720p.国粤双语中字.mkv
Till the End of the World,南极之恋/南极绝恋,中国,"6.9/10 from 34,289 users",南极，一场坠机，婚庆公司老板吴富春（赵又廷 饰）和高空物理学家荆如意（杨子姗 饰）相遇，两个毫无共同语言的男女在南极腹地无人区冒险生存75天。在酷寒、没有物质供应、随处都是绝境的环境中，活下去已经变成每一天的最大愿望。在寻找救援的过程中，这对性格水火不容但命运却又相濡以沫的人，敬畏了自然，领悟了爱情。 ,ftp://ygdy8:ygdy8@yg45.dydytt.net:8162/阳光电影www.ygdy8.com.南极之恋.HD.1080p.国语中字.mp4
第三度嫌疑人/第三度杀人(港)/第三次杀人(台),三度目の殺人 / Sandome no satsujin / The Third Murder,日本,"6.9/10 from 1,030 users",《第三度嫌疑人》讲述律师重盛（福山雅治 饰）为有犯罪前科的杀人犯三隅（役所广司 饰）辩护。由于三隅的供述每次都不一样，重盛开始怀疑他并非真凶而是案中有案。而被害者的女儿咲江（广濑铃 饰）的出现，又使得情况变得更扑朔迷离，一个被掩盖的惊心真相正逐步被揭开。 <br /><br />◎获奖情况 <br /><br />　　第74届威尼斯电影节 (2017) <br />　　主竞赛单元 金狮奖 (提名) 是枝裕和 <br /><br />　　第41届日本电影学院奖 (2018) <br />　　最佳影片 <br />　　最佳导演 是枝裕和 <br />　　最佳编剧 是枝裕和 <br />　　最佳男配角 役所广司 <br />　　最佳女配角 广濑铃 <br />　　最佳配乐(提名) 鲁多维科&middot;艾奥迪 <br />　　最佳摄影(提名) 泷本干也 <br />　　最佳照明(提名) 藤井稔恭 <br />　　最佳录音(提名) 富田和彦 <br />　　最佳剪辑 是枝裕和 <br /><br />　　第12届亚洲电影大奖 (2018) <br />　　最佳电影(提名) <br />　　最佳女配角(提名) 广濑铃 <br />　　最佳摄影(提名) 泷本干也 <br />　　最佳剪接(提名) 是枝裕和 <br />　　最佳美术指导(提名) 种田阳平 <br /><br />　　第42届报知映画赏 (2017) <br />　　最佳男配角 役所广司 ,ftp://ygdy8:ygdy8@yg72.dydytt.net:8178/阳光电影www.ygdy8.com.第三度嫌疑人.BD.720p.日语中字.mkv
TheThousandFacesofDunjia,奇门遁甲,中国/中国香港,"4.5/10 from 66,020 users",在一个妖孽横行，天象大乱的时代，外星妖物侵袭而来。此时江湖上精通&ldquo;奇门遁甲&rdquo;之术的神秘组织&ldquo;雾隐门&rdquo;挺身而出，其首领老大（伍佰 饰）、弟子诸葛青云（大鹏 饰）、铁蜻蜓（倪妮 饰）和雾隐七子等众人各怀所长。另一方面，诸葛青云途中寻找新一代掌门小圆圈（周冬雨 饰）之时，新晋捕快刀宜长（李治廷 饰）为救铁蜻蜓亦被牵连在内。一时间，风云涌起，&ldquo;天外来客&rdquo;与&ldquo;雾隐门&rdquo;之间的正邪之战即将引发，一场新的奇幻危机正在来临&hellip;&hellip; <br /><br />◎获奖情况 <br /><br />　　第37届香港电影金像奖 (2018) <br />　　最佳动作设计(提名) 袁信义/袁祥仁 <br />　　最佳视觉效果(提名) 张诚浩/朴英秀/孙五亨 <br /><br />　　第12届亚洲电影大奖 (2018) <br />　　最佳动作电影(提名) <br />　　最佳造型设计(提名) 陈顾方 <br />　　最佳视觉效果(提名) 张诚浩/朴英秀/孙五亨 <br /><br />　　第4届豆瓣电影年度榜单 (2017) <br />　　12月最受关注电影(提名) ,ftp://ygdy8:ygdy8@yg72.dydytt.net:8177/阳光电影www.ygdy8.com.奇门遁甲(2017版).BD.720p.国语中字.mkv
潜伏4：锁命亡灵/潜伏4/阴儿房第4章：锁命亡灵(台)/儿凶 第四回(港)/潜伏4：最后的线索/潜伏4：最后的钥匙,Insidious: The Last Key,美国/加拿大,5.8/10 from 773 users,《阴儿房第3章：从灵开始》琳雪伊回归饰演超自然心理学家，由《失魂记忆》导演亚当罗勃提尔执导、《阴儿房》系列原创团队之一的雷沃纳尔执笔剧本、鬼才导演温子仁将担任制片，打造极致惊悚的最新经典。 <br /><br />　　《阴儿房第4章：锁命亡灵》不仅将带来恐怖加倍的全新故事，制片规模亦更较以往全面升级，导演受访时表示：「开拍前我甚至派特效师至美国费城一座有两百年历史的废弃监狱考察，我相信唯有体验过那种压迫黑暗且气氛极难承受的环境，我们才能真实呈现出囚禁那种最骇人的场景。」 <br /><br />　　故事讲述，灵媒爱丽丝在一次偶然的案件调查中，却意外将他带回最不愿面对的过往，更被迫面对内心最害怕的秘密，「恐惧是回家唯一的路」。她将被迫「回家」面对内心深处最恐惧的黑暗阴影。 <br /><br />　　在《阴儿房》系列扮演灵媒的琳雪伊无疑是贯穿电影的灵魂角色，全新作品《阴儿房第4章：锁命亡灵》中将揭露更多关于她的背景叙述，琳雪伊表示：「这次的故事会把很多大家的疑问都解释清楚，例如为何爱丽丝能成为与灵界沟通的角色，以及更多在这种『天赋』下她所承受的苦难与不愿面对的过程，我相信粉丝将会更能同理与对这个角色感到更深的共鸣。」 ,ftp://ygdy8:ygdy8@yg45.dydytt.net:4045/阳光电影www.ygdy8.com.潜伏4：锁命亡灵.BD.720p.中英双字幕.mkv
马戏之王/大娱乐家(港/台)/地球最强秀/地球最强马戏演员/全球最伟大的马戏演员/大秀之王,The Greatest Showman,美国,"7.9/10 from 61,447 users",《马戏之王》取材自真人真事，好莱坞全能巨星休&middot;杰克曼在片中饰演&ldquo;马戏团鼻祖&rdquo;、传奇人物P.T.巴纳姆。故事讲述了身处社会底层的巴纳姆依靠自己无穷想象力和锲而不舍的精神，从经营博物馆到一手开创世界上第一家马戏团的故事。巴纳姆的奇思妙想最开始并不被大众所认可，几乎没人花钱欣赏，他的家人好友帮他度过一次次绝境。在经历了一系列挫折、与合作伙伴的分歧之后，秉持梦想的他终于成为全美甚至全世界最为知名的&ldquo;造梦大师&rdquo;。 <br /><br />◎获奖情况 <br /><br />　　第90届奥斯卡金像奖 (2018) <br />　　最佳原创歌曲(提名) 本吉&middot;帕塞克/贾斯廷&middot;保罗 <br /><br />　　第75届金球奖 (2018) <br />　　电影类 最佳音乐/喜剧片(提名) <br />　　电影类 音乐/喜剧片最佳男主角(提名) 休&middot;杰克曼 <br />　　电影类 最佳原创歌曲 <br /><br />　　第23届美国评论家选择电影奖 (2018) <br />　　最佳歌曲(提名) ,ftp://ygdy8:ygdy8@yg45.dydytt.net:3052/阳光电影www.ygdy8.com.马戏之王.BD.720p.中英双字幕.mkv
公牛历险记/萌牛费迪南(台)/快D啦牛牛(港)/费迪南德的故事/公牛费迪南德/小牛费迪南,Ferdinand,美国,"7.4/10 from 14,527 users",影片根据曼罗&middot;里夫1936年经典童书《爱花的牛》改编，讲述西班牙一头名为&ldquo;费迪南德&rdquo;（约翰&middot;塞纳 John Cena 配音）的公牛的爆笑历险故事。费迪南德体型健壮，但却心地善良性格温和，它被误认为是危险的野兽，从而被捕送往他乡被逼做一只&ldquo;斗牛&rdquo;。为回到家人身边，他不得不踏上了一场终极冒险旅程&hellip;&hellip; <br /><br />◎获奖情况 <br /><br />　　第90届奥斯卡金像奖 (2018) <br />　　最佳动画长片(提名) 卡洛斯&middot;沙尔丹哈 <br /><br />　　第75届金球奖 (2018) <br />　　电影类 最佳动画长片(提名) <br />　　电影类 最佳原创歌曲(提名) <br /><br />　　第45届动画安妮奖 (2018) <br />　　最佳剪辑(提名) 哈里&middot;希特内/蒂姆&middot;诺德奎斯特 <br />　　最佳艺术指导(提名) <br /><br />　　第29届美国制片人工会奖 (2018) <br />　　最佳动画片制片人奖(提名) <br /><br />　　第16届美国视觉效果协会奖 (2018) <br />　　最佳动画电影模拟动画效果(提名) <br /><br />　　第54届美国声音效果协会奖 (2018) <br />　　动画电影最佳音效(提名) ,ftp://ygdy8:ygdy8@yg45.dydytt.net:7159/阳光电影www.ygdy8.com.公牛历险记.BD.720p.国粤英三语双字.mkv
